distance_m,lat,lon,elev_dem_m,delta_elev_m,grade_raw,grade_smoothed,grade_raw_pct,grade_smoothed_pct
499900,-15.6041985,133.231155,186.0269935,0.059832978,0.00059833,-0.002389225,0.059832978,-0.238922486
500000,-15.60494654,133.2316782,186.0868265,-0.979733462,-0.009797335,-0.005971241,-0.979733462,-0.597124085
500100,-15.60565905,133.2322517,185.107093,-2.240306036,-0.02240306,-0.01384067,-2.240306036,-1.384066961
500200,-15.60632725,133.2328782,182.866787,-2.376061326,-0.023760613,-0.018712866,-2.376061326,-1.871286628
500300,-15.60697954,133.2335235,180.4907256,-1.889045689,-0.018890457,-0.015363887,-1.889045689,-1.536388666
500400,-15.60763184,133.2341689,178.6016799,0.359858387,0.003598584,-0.001852023,0.359858387,-0.185202299
500500,-15.60828413,133.2348143,178.9615383,3.164439433,0.031644394,0.007605777,3.164439433,0.760577655
500600,-15.60893642,133.2354597,182.1259778,1.407058489,0.014070585,0.013796393,1.407058489,1.379639297
500700,-15.6095887,133.2361051,183.5330363,0.58720088,0.005872009,0.012677827,0.58720088,1.267782733
500800,-15.61024099,133.2367505,184.1202371,-0.087567869,-0.000875679,0.004150719,-0.087567869,0.415071926
500900,-15.61089327,133.2373959,184.0326693,-0.246403795,-0.002464038,0.002546746,-0.246403795,0.254674629
501000,-15.61154555,133.2380413,183.7862655,0.765469301,0.007654693,0.004340366,0.765469301,0.434036568
501100,-15.61219783,133.2386867,184.5517348,1.304648634,0.013046486,0.011099943,1.304648634,1.1099943
501200,-15.61285011,133.2393321,185.8563834,2.616263059,0.026162631,0.016674122,2.616263059,1.667412213
501300,-15.61350239,133.2399775,188.4726465,1.983267856,0.019832679,0.012163379,1.983267856,1.216337944
501400,-15.61415466,133.2406229,190.4559143,-1.038827772,-0.010388278,0.009240157,-1.038827772,0.92401574
501500,-15.61480693,133.2412683,189.4170865,0.135359815,0.001353598,0.001829017,0.135359815,0.182901666
501600,-15.61545907,133.2419139,189.5524464,-0.348193234,-0.003481932,-0.011042562,-0.348193234,-1.104256155
501700,-15.61611096,133.2425597,189.2042531,-3.165363431,-0.031653634,-0.013942795,-3.165363431,-1.3942795
501800,-15.61676285,133.2432056,186.0388897,-2.19892115,-0.021989212,-0.014978477,-2.19892115,-1.497847673
501900,-15.61741474,133.2438514,183.8399685,-0.278912878,-0.002789129,-0.012127003,-0.278912878,-1.21270029
502000,-15.61806663,133.2444973,183.5610557,0.7923963,0.007923963,0.000278081,0.7923963,0.027808106
502100,-15.61871851,133.2451431,184.353452,1.796670151,0.017966702,0.001540587,1.796670151,0.154058739
502200,-15.6193704,133.245789,186.1501221,-1.693918617,-0.016939186,-0.000215857,-1.693918617,-0.021585731
502300,-15.62002228,133.2464348,184.4562035,-0.981490758,-0.009814908,-0.001769466,-0.981490758,-0.17694662
502400,-15.62067416,133.2470807,183.4747127,0.170952741,0.001709527,-0.009064228,0.170952741,-0.906422784
502500,-15.62132603,133.2477266,183.6456655,-1.121234502,-0.011212345,-0.009217258,-1.121234502,-0.921725775
502600,-15.62197791,133.2483724,182.524431,-1.75513058,-0.017551306,-0.00664146,-1.75513058,-0.664145983
502700,-15.62262978,133.2490183,180.7693004,0.048828409,0.000488284,-0.004469308,0.048828409,-0.446930784
502800,-15.62328166,133.2496642,180.8181288,1.039813536,0.010398135,-0.002777742,1.039813536,-0.277774214
502900,-15.62393352,133.2503101,181.8579424,-0.444608221,-0.004446082,0.000262456,-0.444608221,0.026245615
503000,-15.62458709,133.2509541,181.4133341,-0.539051262,-0.005390513,0.000722805,-0.539051262,0.072280459
503100,-15.62524778,133.2515904,180.8742829,0.232967783,0.002329678,-0.001126805,0.232967783,-0.112680492
503200,-15.62590846,133.2522267,181.1072507,0.299969733,0.002999697,0.000871567,0.299969733,0.087156705
503300,-15.62656914,133.252863,181.4072204,0.354740567,0.003547406,0.002646492,0.354740567,0.264649183
503400,-15.62722982,133.2534992,181.7619609,0.170918651,0.001709187,0.002323412,0.170918651,0.232341173
503500,-15.62789049,133.2541355,181.9328796,0.103735742,0.001037357,0.001587478,0.103735742,0.158747753
503600,-15.62855117,133.2547718,182.0366153,0.005596054,5.60E-05,-0.001690479,0.005596054,-0.1690479
503700,-15.62921184,133.2554081,182.0422114,-0.956442049,-0.00956442,0.000454096,-0.956442049,0.04540964
503800,-15.62987251,133.2560444,181.0857693,1.028748812,0.010287488,0.00079919,1.028748812,0.079918967
503900,-15.63053318,133.2566808,182.1145182,0.241773049,0.00241773,0.001974214,0.241773049,0.197421361
504000,-15.63119385,133.2573171,182.3562912,0.475605633,0.004756056,0.004087093,0.475605633,0.408709261
504100,-15.63185451,133.2579534,182.8318968,-0.111290451,-0.001112905,-0.001381165,-0.111290451,-0.138116483
504200,-15.63251517,133.2585897,182.7206064,-1.158554163,-0.011585542,-0.000457887,-1.158554163,-0.045788735
504300,-15.63317584,133.259226,181.5620522,0.611084041,0.00611084,-0.00582155,0.611084041,-0.582154968
504400,-15.6338365,133.2598624,182.1731363,-1.6698593,-0.016698593,-0.004590097,-1.6698593,-0.459009653
504500,-15.63449715,133.2604987,180.503277,0.381290809,0.003812908,-2.96E-05,0.381290809,-0.002961538
504600,-15.63515781,133.2611351,180.8845678,0.665638297,0.006656383,-0.003345693,0.665638297,-0.33456926
504700,-15.63581846,133.2617714,181.5502061,-0.715346845,-0.007153468,0.001572982,-0.715346845,0.157298242
504800,-15.63647911,133.2624077,180.8348592,0.297610708,0.002976107,0.001792736,0.297610708,0.179273591
504900,-15.63713976,133.2630441,181.1324699,0.469192203,0.004691922,0.00536854,0.469192203,0.536854026
505000,-15.63780041,133.2636805,181.6016621,2.095960037,0.0209596,0.009505061,2.095960037,0.950506126
505100,-15.63846106,133.2643168,183.6976222,0.939261556,0.009392616,0.004805174,0.939261556,0.480517351
505200,-15.6391217,133.2649532,184.6368837,-1.58234439,-0.015823444,0.000951206,-1.58234439,0.095120624
505300,-15.63978234,133.2655895,183.0545393,-1.072394708,-0.010723947,-0.003728882,-1.072394708,-0.372888234
505400,-15.64044299,133.2662259,181.9821446,0.223924607,0.002239246,-0.007288287,0.223924607,-0.728828704
505500,-15.64110362,133.2668623,182.2060692,-0.484500323,-0.004845003,-0.002158591,-0.484500323,-0.215859115
505600,-15.64176426,133.2674987,181.7215689,0.469533963,0.00469534,0.002836182,0.469533963,0.283618203
505700,-15.6424249,133.2681351,182.1911029,0.925514565,0.009255146,0.004645782,0.925514565,0.464578204
505800,-15.64308553,133.2687714,183.1166174,0.947764611,0.009477646,0.012329154,0.947764611,1.232915404
505900,-15.64374616,133.2694078,184.0643821,2.588848478,0.025888485,0.013613269,2.588848478,1.361326949
506000,-15.64440679,133.2700442,186.6532305,0.983180142,0.009831801,0.012416688,0.983180142,1.2416688
506100,-15.64506742,133.2706806,187.6364107,0.446881971,0.00446882,0.008673616,0.446881971,0.867361646
506200,-15.64572804,133.271317,188.0832926,-0.549464005,-0.00549464,-0.000691791,-0.549464005,-0.069179107
506300,-15.64638866,133.2719535,187.5338286,-1.157314534,-0.011573145,-0.005740669,-1.157314534,-0.574066869
506400,-15.64704929,133.2725899,186.3765141,-1.036370908,-0.010363709,-0.009794302,-1.036370908,-0.97943024
506500,-15.6477031,133.2732336,185.3401432,-1.174571512,-0.011745715,-0.011846485,-1.174571512,-1.184648495
506600,-15.64834821,133.2738868,184.1655717,-1.370337025,-0.01370337,-0.009283754,-1.370337025,-0.928375437
506700,-15.64899331,133.2745399,182.7952347,-0.132222304,-0.001322223,-0.006810973,-0.132222304,-0.681097326
506800,-15.64963841,133.2751931,182.6630124,-0.047258461,-0.000472585,-0.003968386,-0.047258461,-0.396838634
506900,-15.65028352,133.2758462,182.6157539,-0.037536747,-0.000375367,-0.000884702,-0.037536747,-0.088470237
507000,-15.65092861,133.2764994,182.5782172,-0.136863436,-0.001368634,-0.000467022,-0.136863436,-0.04670224
507100,-15.65157371,133.2771526,182.4413537,0.034849685,0.000348497,6.31E-05,0.034849685,0.006310571
507200,-15.65221881,133.2778058,182.4762034,0.164792783,0.001647928,0.001099857,0.164792783,0.109985678
507300,-15.6528639,133.2784589,182.6409962,0.377163679,0.003771637,0.002464034,0.377163679,0.246403358
507400,-15.65350899,133.2791121,183.0181599,0.408807286,0.004088073,0.003173741,0.408807286,0.317374121
507500,-15.65415408,133.2797653,183.4269671,0.318732737,0.003187327,0.003085227,0.318732737,0.308522715
507600,-15.65479917,133.2804185,183.7456999,0.129387159,0.001293872,0.002122706,0.129387159,0.212270643
507700,-15.65544532,133.2810706,183.875087,-0.007844608,-7.84E-05,0.001511667,-0.007844608,0.151166734
507800,-15.65609201,133.2817221,183.8672424,0.164391648,0.001643916,0.000102688,0.164391648,0.010268819
507900,-15.65673869,133.2823736,184.0316341,-0.244858923,-0.002448589,-0.003696854,-0.244858923,-0.369685407
508000,-15.65738537,133.2830251,183.7867752,-1.390429745,-0.013904297,-0.006480521,-1.390429745,-0.648052145
508100,-15.65803205,133.2836766,182.3963454,-1.121311558,-0.011213116,-0.004800416,-1.121311558,-0.480041622
508200,-15.65867872,133.2843282,181.2750339,0.83643374,0.008364337,-0.002635635,0.83643374,-0.263563477
508300,-15.6593254,133.2849797,182.1114676,0.621053657,0.006210537,-0.004163984,0.621053657,-0.41639835
508400,-15.65997207,133.2856312,182.7325213,-2.00176924,-0.020017692,-0.000182561,-2.00176924,-0.018256132
508500,-15.66061874,133.2862828,180.730752,0.471257313,0.004712573,-0.00292398,0.471257313,-0.292397972
508600,-15.6612654,133.2869343,181.2020093,-0.260133619,-0.002601336,-0.005317549,-0.260133619,-0.531754902
508700,-15.66191207,133.2875858,180.9418757,-0.33637406,-0.003363741,-0.000723798,-0.33637406,-0.072379765
508800,-15.66255873,133.2882374,180.6055016,-0.164268693,-0.001642687,-0.002835916,-0.164268693,-0.283591606
508900,-15.66323937,133.2888508,180.441233,-0.37359005,-0.003735901,0.001409224,-0.37359005,0.140922366
509000,-15.66394419,133.2894326,180.0676429,1.437922266,0.014379223,0.002616136,1.437922266,0.261613551
509100,-15.66468767,133.2899628,181.5055652,0.146390679,0.001463907,0.006361205,0.146390679,0.63612045
509200,-15.66544723,133.290467,181.6519559,1.333758906,0.013337589,0.00877683,1.333758906,0.877683043
509300,-15.66623021,133.2909325,182.9857148,0.59266032,0.005926603,0.006765378,0.59266032,0.676537803
509400,-15.66703066,133.2913654,183.5783751,0.633341307,0.006333413,0.003333866,0.633341307,0.333386627
509500,-15.6678311,133.2917984,184.2117164,-1.226214025,-0.01226214,-0.000802222,-1.226214025,-0.080222176
509600,-15.66863155,133.2922314,182.9855024,-0.320676308,-0.003206763,-0.002941611,-0.320676308,-0.294161074
509700,-15.66943199,133.2926644,182.6648261,-0.263095269,-0.002630953,-0.006442945,-0.263095269,-0.644294537
509800,-15.67023244,133.2930974,182.4017308,-0.767192548,-0.007671925,-0.005628729,-0.767192548,-0.562872913
509900,-15.67103288,133.2935303,181.6345382,-0.900527527,-0.009005275,-0.005577415,-0.900527527,-0.557741485
510000,-15.67183332,133.2939633,180.7340107,-0.300150594,-0.003001506,-0.006955384,-0.300150594,-0.695538449
510100,-15.67263377,133.2943963,180.4338601,-0.814283127,-0.008142831,-0.006904103,-0.814283127,-0.690410296
510200,-15.67343421,133.2948293,179.619577,-0.746679937,-0.007466799,-0.004129992,-0.746679937,-0.412999226
510300,-15.67423465,133.2952623,178.872897,0.209116754,0.002091168,-0.005521573,0.209116754,-0.552157345
510400,-15.67503509,133.2956953,179.0820138,-0.856783069,-0.008567831,-0.004355368,-0.856783069,-0.435536816
510500,-15.67583552,133.2961283,178.2252307,-0.347801011,-0.00347801,-0.000736427,-0.347801011,-0.073642747
510600,-15.67663596,133.2965613,177.8774297,0.700896339,0.007008963,-0.000908082,0.700896339,-0.090808175
510700,-15.6774364,133.2969943,178.5783261,0.140455042,0.00140455,0.000595147,0.140455042,0.059514736
510800,-15.67823683,133.2974274,178.7187811,-0.255491428,-0.002554914,-0.002627946,-0.255491428,-0.262794582
510900,-15.67903727,133.2978604,178.4632897,-1.637038281,-0.016370383,-0.005695003,-1.637038281,-0.569500334
511000,-15.6798377,133.2982934,176.8262514,-0.525926671,-0.005259267,-0.009466225,-0.525926671,-0.946622489
511100,-15.68061923,133.2987617,176.3003247,-1.368033577,-0.013680336,-0.011185697,-1.368033577,-1.118569703
511200,-15.68136192,133.2992924,174.9322911,-0.943280285,-0.009432803,-0.006471421,-0.943280285,-0.647142055
511300,-15.68206581,133.2998774,173.9890109,0.248672314,0.002486723,-0.004346347,0.248672314,-0.434634653
511400,-15.68273915,133.3004972,174.2376832,0.324102935,0.003241029,0.000144448,0.324102935,0.014444813
511500,-15.68337222,133.3011629,174.5617861,0.428284285,0.004282843,0.003156381,0.428284285,0.315638101
511600,-15.68395638,133.3018744,174.9900704,0.261492868,0.002614929,0.003292205,0.261492868,0.329220501
511700,-15.68448668,133.3026273,175.2515633,0.303001916,0.003030019,0.004403811,0.303001916,0.4403811
511800,-15.68497289,133.3034137,175.5545652,0.768745329,0.007687453,0.002257845,0.768745329,0.225784474
511900,-15.68543676,133.3042141,176.3233105,-0.430102216,-0.004301022,0.003657739,-0.430102216,0.365773916
512000,-15.68589549,133.3050178,175.8932083,0.821450634,0.008214506,0.004016982,0.821450634,0.401698164
512100,-15.68635904,133.3058186,176.7146589,0.44669891,0.004466989,0.00393174,0.44669891,0.393173985
512200,-15.6868226,133.3066194,177.1613578,0.734648613,0.007346486,0.005740212,0.734648613,0.574021186
512300,-15.68728615,133.3074201,177.8960065,0.293286585,0.002932866,0.005306467,0.293286585,0.530646657
512400,-15.68774706,133.3082225,178.189293,0.647952519,0.006479525,0.006148881,0.647952519,0.61488805
512500,-15.68820719,133.3090254,178.8372456,0.783664484,0.007836645,0.004240425,0.783664484,0.424042528
512600,-15.68866731,133.3098283,179.62091,-0.028733477,-0.000287335,0.003813603,-0.028733477,0.381360271
512700,-15.6891485,133.3106174,179.5921766,0.122557558,0.001225576,0.002389851,0.122557558,0.238985143
512800,-15.68965927,133.3113867,179.7147341,0.078452006,0.00078452,0.00079543,0.078452006,0.079542967
512900,-15.69021867,133.3121194,179.7931861,0.145895782,0.001458958,0.001154396,0.145895782,0.115439599
513000,-15.69084011,133.312796,179.9390819,0.114853049,0.00114853,0.00181618,0.114853049,0.181617963
513100,-15.69148422,133.3134495,180.053935,0.387271014,0.00387271,0.001954947,0.387271014,0.19549471
513200,-15.69215885,133.3140702,180.441206,0.133958996,0.00133959,0.002117097,0.133958996,0.211709667
513300,-15.69288987,133.3146165,180.575165,0.21075561,0.002107556,0.002682306,0.21075561,0.268230592
513400,-15.69365641,133.3151087,180.7859206,0.34093675,0.003409367,0.002212139,0.34093675,0.221213906
513500,-15.69445412,133.3155462,181.1268573,0.199204269,0.001992043,0.003080758,0.199204269,0.308075813
513600,-15.6952711,133.315945,181.3260616,0.481406625,0.004814066,0.003766277,0.481406625,0.376627727
513700,-15.69609708,133.3163226,181.8074682,0.484963264,0.004849633,0.00330688,0.484963264,0.33068801
513800,-15.69693462,133.316673,182.2924315,0.157177881,0.001571779,0.005404822,0.157177881,0.540482181
513900,-15.69777215,133.3170234,182.4496094,1.038380955,0.01038381,0.006751654,1.038380955,0.675165427
514000,-15.69860969,133.3173738,183.4879903,1.020139609,0.010201396,0.006045573,1.020139609,0.604557269
514100,-15.69944471,133.3177304,184.5081299,0.20253063,0.002025306,0.006410537,0.20253063,0.641053673
514200,-15.70027493,133.3180989,184.7106606,0.303163499,0.003031635,0.004386273,0.303163499,0.438627319
514300,-15.70109341,133.3184923,185.0138241,0.228675538,0.002286755,0.001684825,0.228675538,0.168482509
514400,-15.70188768,133.3189373,185.2424996,-0.060439632,-0.000604396,0.001104021,-0.060439632,0.110402051
514500,-15.70266036,133.3194206,185.18206,-0.0297912,-0.000297912,0.000972391,-0.0297912,0.097239134
514600,-15.70340438,133.3199493,185.1522688,0.250511832,0.002505118,0.000546303,0.250511832,0.054630332
514700,-15.70411777,133.3205195,185.4027806,0.058240327,0.000582403,-0.000426663,0.058240327,-0.042666277
514800,-15.70477648,133.3211582,185.4610209,-0.449626068,-0.004496261,-0.000864314,-0.449626068,-0.086431389
514900,-15.70538056,133.3218517,185.0113949,-0.204851646,-0.002048516,-0.001813382,-0.204851646,-0.181338191
515000,-15.70595993,133.3225671,184.8065432,-0.129115375,-0.001291154,-0.00224931,-0.129115375,-0.224931016
515100,-15.70649058,133.3233216,184.6774278,-0.116130974,-0.00116131,-0.001576002,-0.116130974,-0.157600233
515200,-15.70695184,133.324122,184.5612969,-0.180302935,-0.001803029,-0.000687795,-0.180302935,-0.068779467
515300,-15.70736915,133.3249495,184.3809939,0.150431418,0.001504314,-0.000481744,0.150431418,-0.048174353
515400,-15.70778646,133.325777,184.5314253,-0.046694921,-0.000466949,-0.001174573,-0.046694921,-0.117457318
515500,-15.70816595,133.3266237,184.4847304,-0.393262832,-0.003932628,-0.000979234,-0.393262832,-0.097923364
515600,-15.70854493,133.3274706,184.0914676,-0.10216712,-0.001021671,-0.0002383,-0.10216712,-0.023829966
515700,-15.70892391,133.3283176,183.9893005,0.446805009,0.00446805,0.002253847,0.446805009,0.225384677
515800,-15.70930289,133.3291645,184.4361055,0.950163653,0.009501637,0.002182021,0.950163653,0.218202055
515900,-15.70968186,133.3300115,185.3862691,-0.421993323,-0.004219933,0.000658954,-0.421993323,0.065895384
516000,-15.71006313,133.3308573,184.9642758,-0.711393804,-0.007113938,-0.004223178,-0.711393804,-0.422317799
516100,-15.710453,133.3316989,184.252882,-1.50604772,-0.015060477,-0.010829206,-1.50604772,-1.082920597
516200,-15.71084288,133.3325406,182.7468343,-1.692247541,-0.016922475,-0.010280467,-1.692247541,-1.028046731
516300,-15.71123275,133.3333823,181.0545867,-0.20249786,-0.002024979,-0.007072712,-0.20249786,-0.707271213
516400,-15.71164564,133.3342111,180.8520889,0.571708269,0.005717083,-0.004333578,0.571708269,-0.433357838
516500,-15.71212761,133.3349998,181.4237972,-0.41039422,-0.004103942,-0.000973396,-0.41039422,-0.097339612
516600,-15.71264366,133.3357657,181.0134029,-0.348174639,-0.003481746,0.001378348,-0.348174639,0.137834817
516700,-15.7131597,133.3365316,180.6652283,0.738199858,0.007381999,0.0016978,0.738199858,0.169780027
516800,-15.71367575,133.3372975,181.4034282,0.699489108,0.006994891,0.003556731,0.699489108,0.355673092
516900,-15.71422279,133.33804,182.1029173,0.33317804,0.00333178,0.005803754,0.33317804,0.580375357
