Voltage(V),cellVoltage(V),Current(A),time,used_A[Ah],SOC(%)
6.921,3.4605,10,4:05:04,40.82528083,20.13583987
6.923,3.4615,10,4:05:05,40.82805861,20.13040586
6.923,3.4615,10,4:05:06,40.83083639,20.12497185
6.92,3.46,10,4:05:07,40.83361417,20.11953784
6.923,3.4615,10,4:05:08,40.83639194,20.11410384
6.921,3.4605,10,4:05:09,40.83916972,20.10866983
6.92,3.46,10,4:05:10,40.8419475,20.10323582
6.924,3.462,10,4:05:11,40.84472528,20.09780181
6.92,3.46,10,4:05:12,40.84750306,20.09236781
6.923,3.4615,10,4:05:13,40.85028083,20.0869338
6.922,3.461,10,4:05:14,40.85305861,20.08149979
6.92,3.46,10,4:05:15,40.85583639,20.07606578
6.921,3.4605,10,4:05:16,40.85861417,20.07063178
6.92,3.46,10,4:05:17,40.86139194,20.06519777
6.922,3.461,10,4:05:18,40.86416972,20.05976376
6.92,3.46,10,4:05:19,40.8669475,20.05432975
6.92,3.46,10,4:05:20,40.86972528,20.04889574
6.921,3.4605,10,4:05:21,40.87250306,20.04346174
6.918,3.459,10,4:05:22,40.87528083,20.03802773
6.922,3.461,10,4:05:23,40.87805861,20.03259372
6.921,3.4605,10,4:05:24,40.88083639,20.02715971
6.92,3.46,10,4:05:25,40.88361417,20.02172571
6.92,3.46,10,4:05:26,40.88639194,20.0162917
6.918,3.459,10,4:05:27,40.88916972,20.01085769
6.921,3.4605,10,4:05:28,40.8919475,20.00542368
6.92,3.46,10,4:05:29,40.89472528,19.99998968
6.917,3.4585,10,4:05:30,40.89750306,19.99455567
6.921,3.4605,10,4:05:31,40.90028083,19.98912166
6.918,3.459,10,4:05:32,40.90305861,19.98368765
6.92,3.46,10,4:05:33,40.90583639,19.97825364
6.92,3.46,10,4:05:34,40.90861417,19.97281964
6.917,3.4585,10,4:05:35,40.91139194,19.96738563
6.92,3.46,10,4:05:36,40.91416972,19.96195162
6.917,3.4585,10,4:05:37,40.9169475,19.95651761
6.918,3.459,10,4:05:38,40.91972528,19.95108361
6.919,3.4595,10,4:05:39,40.92250306,19.9456496
6.918,3.459,10,4:05:40,40.92528083,19.94021559
6.92,3.46,10,4:05:41,40.92805861,19.93478158
6.917,3.4585,10,4:05:42,40.93083639,19.92934758
6.917,3.4585,10,4:05:43,40.93361417,19.92391357
6.918,3.459,10,4:05:44,40.93639194,19.91847956
6.916,3.458,10,4:05:45,40.93916972,19.91304555
6.918,3.459,10,4:05:46,40.9419475,19.90761154
6.916,3.458,10,4:05:47,40.94472528,19.90217754
6.917,3.4585,10,4:05:48,40.94750306,19.89674353
6.919,3.4595,10,4:05:49,40.95028083,19.89130952
6.914,3.457,10,4:05:50,40.95305861,19.88587551
6.92,3.46,10,4:05:51,40.95583639,19.88044151
6.917,3.4585,10,4:05:52,40.95861417,19.8750075
6.916,3.458,10,4:05:53,40.96139194,19.86957349
6.917,3.4585,10,4:05:54,40.96416972,19.86413948
6.915,3.4575,10,4:05:55,40.9669475,19.85870548
6.916,3.458,10,4:05:56,40.96972528,19.85327147
6.917,3.4585,10,4:05:57,40.97250306,19.84783746
6.914,3.457,10,4:05:58,40.97528083,19.84240345
6.917,3.4585,10,4:05:59,40.97805861,19.83696945
6.915,3.4575,10,4:06:00,40.98083639,19.83153544
6.916,3.458,10,4:06:01,40.98361417,19.82610143
6.915,3.4575,10,4:06:02,40.98639194,19.82066742
6.914,3.457,10,4:06:03,40.98916972,19.81523341
6.916,3.458,10,4:06:04,40.9919475,19.80979941
6.916,3.458,10,4:06:05,40.99472528,19.8043654
6.914,3.457,10,4:06:06,40.99750306,19.79893139
6.914,3.457,10,4:06:07,41.00028083,19.79349738
6.914,3.457,10,4:06:08,41.00305861,19.78806338
6.914,3.457,10,4:06:09,41.00583639,19.78262937
6.915,3.4575,10,4:06:10,41.00861417,19.77719536
6.914,3.457,10,4:06:11,41.01139194,19.77176135
6.914,3.457,10,4:06:12,41.01416972,19.76632735
6.914,3.457,10,4:06:13,41.0169475,19.76089334
6.914,3.457,10,4:06:14,41.01972528,19.75545933
6.914,3.457,10,4:06:15,41.02250306,19.75002532
6.915,3.4575,10,4:06:16,41.02528083,19.74459131
6.914,3.457,10,4:06:17,41.02805861,19.73915731
6.915,3.4575,10,4:06:18,41.03083639,19.7337233
6.914,3.457,10,4:06:19,41.03361417,19.72828929
6.914,3.457,10,4:06:20,41.03639194,19.72285528
6.915,3.4575,10,4:06:21,41.03916972,19.71742128
6.912,3.456,10,4:06:22,41.0419475,19.71198727
6.914,3.457,10,4:06:23,41.04472528,19.70655326
6.912,3.456,10,4:06:24,41.04750306,19.70111925
6.914,3.457,10,4:06:25,41.05028083,19.69568525
6.915,3.4575,10,4:06:26,41.05305861,19.69025124
6.91,3.455,10,4:06:27,41.05583639,19.68481723
6.914,3.457,10,4:06:28,41.05861417,19.67938322
6.91,3.455,10,4:06:29,41.06139194,19.67394922
6.914,3.457,10,4:06:30,41.06416972,19.66851521
6.913,3.4565,10,4:06:31,41.0669475,19.6630812
6.91,3.455,10,4:06:32,41.06972528,19.65764719
6.914,3.457,10,4:06:33,41.07250306,19.65221318
6.91,3.455,10,4:06:34,41.07528083,19.64677918
6.913,3.4565,10,4:06:35,41.07805861,19.64134517
6.912,3.456,10,4:06:36,41.08083639,19.63591116
6.91,3.455,10,4:06:37,41.08361417,19.63047715
6.913,3.4565,10,4:06:38,41.08639194,19.62504315
6.91,3.455,10,4:06:39,41.08916972,19.61960914
6.911,3.4555,10,4:06:40,41.0919475,19.61417513
6.911,3.4555,10,4:06:41,41.09472528,19.60874112
6.909,3.4545,10,4:06:42,41.09750306,19.60330712
6.914,3.457,10,4:06:43,41.10028083,19.59787311
6.91,3.455,10,4:06:44,41.10305861,19.5924391
6.911,3.4555,10,4:06:45,41.10583639,19.58700509
6.912,3.456,10,4:06:46,41.10861417,19.58157108
6.909,3.4545,10,4:06:47,41.11139194,19.57613708
6.91,3.455,10,4:06:48,41.11416972,19.57070307
6.91,3.455,10,4:06:49,41.1169475,19.56526906
6.909,3.4545,10,4:06:50,41.11972528,19.55983505
6.91,3.455,10,4:06:51,41.12250306,19.55440105
6.909,3.4545,10,4:06:52,41.12528083,19.54896704
6.91,3.455,10,4:06:53,41.12805861,19.54353303
6.91,3.455,10,4:06:54,41.13083639,19.53809902
6.909,3.4545,10,4:06:55,41.13361417,19.53266502
6.91,3.455,10,4:06:56,41.13639194,19.52723101
6.909,3.4545,10,4:06:57,41.13916972,19.521797
6.91,3.455,10,4:06:58,41.1419475,19.51636299
6.91,3.455,10,4:06:59,41.14472528,19.51092898
6.91,3.455,10,4:07:00,41.14750306,19.50549498
6.91,3.455,10,4:07:01,41.15028083,19.50006097
6.909,3.4545,10,4:07:02,41.15305861,19.49462696
6.91,3.455,10,4:07:03,41.15583639,19.48919295
6.911,3.4555,10,4:07:04,41.15861417,19.48375895
6.908,3.454,10,4:07:05,41.16139194,19.47832494
6.91,3.455,10,4:07:06,41.16416972,19.47289093
6.91,3.455,10,4:07:07,41.1669475,19.46745692
6.909,3.4545,10,4:07:08,41.16972528,19.46202292
6.91,3.455,10,4:07:09,41.17250306,19.45658891
6.909,3.4545,10,4:07:10,41.17528083,19.4511549
6.908,3.454,10,4:07:11,41.17805861,19.44572089
6.91,3.455,10,4:07:12,41.18083639,19.44028689
6.906,3.453,10,4:07:13,41.18361417,19.43485288
6.909,3.4545,10,4:07:14,41.18639194,19.42941887
6.91,3.455,10,4:07:15,41.18916972,19.42398486
6.908,3.454,10,4:07:16,41.1919475,19.41855085
6.908,3.454,10,4:07:17,41.19472528,19.41311685
6.909,3.4545,10,4:07:18,41.19750306,19.40768284
6.908,3.454,10,4:07:19,41.20028083,19.40224883
6.91,3.455,10,4:07:20,41.20305861,19.39681482
6.909,3.4545,10,4:07:21,41.20583639,19.39138082
6.908,3.454,10,4:07:22,41.20861417,19.38594681
6.909,3.4545,10,4:07:23,41.21139194,19.3805128
6.908,3.454,10,4:07:24,41.21416972,19.37507879
6.908,3.454,10,4:07:25,41.2169475,19.36964479
6.908,3.454,10,4:07:26,41.21972528,19.36421078
6.908,3.454,10,4:07:27,41.22250306,19.35877677
6.908,3.454,10,4:07:28,41.22528083,19.35334276
6.908,3.454,10,4:07:29,41.22805861,19.34790875
6.908,3.454,10,4:07:30,41.23083639,19.34247475
6.907,3.4535,10,4:07:31,41.23361417,19.33704074
6.907,3.4535,10,4:07:32,41.23639194,19.33160673
6.907,3.4535,10,4:07:33,41.23916972,19.32617272
6.907,3.4535,10,4:07:34,41.2419475,19.32073872
6.907,3.4535,10,4:07:35,41.24472528,19.31530471
6.907,3.4535,10,4:07:36,41.24750306,19.3098707
6.907,3.4535,10,4:07:37,41.25028083,19.30443669
6.907,3.4535,10,4:07:38,41.25305861,19.29900269
6.906,3.453,10,4:07:39,41.25583639,19.29356868
6.907,3.4535,10,4:07:40,41.25861417,19.28813467
6.906,3.453,10,4:07:41,41.26139194,19.28270066
6.907,3.4535,10,4:07:42,41.26416972,19.27726666
6.904,3.452,10,4:07:43,41.2669475,19.27183265
6.907,3.4535,10,4:07:44,41.26972528,19.26639864
6.904,3.452,10,4:07:45,41.27250306,19.26096463
6.907,3.4535,10,4:07:46,41.27528083,19.25553062
6.906,3.453,10,4:07:47,41.27805861,19.25009662
6.906,3.453,10,4:07:48,41.28083639,19.24466261
6.908,3.454,10,4:07:49,41.28361417,19.2392286
6.904,3.452,10,4:07:50,41.28639194,19.23379459
6.907,3.4535,10,4:07:51,41.28916972,19.22836059
6.907,3.4535,10,4:07:52,41.2919475,19.22292658
6.904,3.452,10,4:07:53,41.29472528,19.21749257
6.906,3.453,10,4:07:54,41.29750306,19.21205856
6.905,3.4525,10,4:07:55,41.30028083,19.20662456
6.905,3.4525,10,4:07:56,41.30305861,19.20119055
6.907,3.4535,10,4:07:57,41.30583639,19.19575654
6.904,3.452,10,4:07:58,41.30861417,19.19032253
6.906,3.453,10,4:07:59,41.31139194,19.18488852
6.904,3.452,10,4:08:00,41.31416972,19.17945452
6.904,3.452,10,4:08:01,41.3169475,19.17402051
6.904,3.452,10,4:08:02,41.31972528,19.1685865
6.904,3.452,10,4:08:03,41.32250306,19.16315249
6.904,3.452,10,4:08:04,41.32528083,19.15771849
6.906,3.453,10,4:08:05,41.32805861,19.15228448
6.904,3.452,10,4:08:06,41.33083639,19.14685047
6.904,3.452,10,4:08:07,41.33361417,19.14141646
6.906,3.453,10,4:08:08,41.33639194,19.13598246
6.904,3.452,10,4:08:09,41.33916972,19.13054845
6.904,3.452,10,4:08:10,41.3419475,19.12511444
6.904,3.452,10,4:08:11,41.34472528,19.11968043
6.904,3.452,10,4:08:12,41.34750306,19.11424642
6.905,3.4525,10,4:08:13,41.35028083,19.10881242
6.903,3.4515,10,4:08:14,41.35305861,19.10337841
6.904,3.452,10,4:08:15,41.35583639,19.0979444
6.904,3.452,10,4:08:16,41.35861417,19.09251039
6.903,3.4515,10,4:08:17,41.36139194,19.08707639
6.904,3.452,10,4:08:18,41.36416972,19.08164238
6.903,3.4515,10,4:08:19,41.3669475,19.07620837
6.904,3.452,10,4:08:20,41.36972528,19.07077436
6.904,3.452,10,4:08:21,41.37250306,19.06534036
6.902,3.451,10,4:08:22,41.37528083,19.05990635
6.905,3.4525,10,4:08:23,41.37805861,19.05447234
6.903,3.4515,10,4:08:24,41.38083639,19.04903833
6.903,3.4515,10,4:08:25,41.38361417,19.04360433
6.904,3.452,10,4:08:26,41.38639194,19.03817032
6.901,3.4505,10,4:08:27,41.38916972,19.03273631
6.904,3.452,10,4:08:28,41.3919475,19.0273023
6.902,3.451,10,4:08:29,41.39472528,19.02186829
6.902,3.451,10,4:08:30,41.39750306,19.01643429
6.904,3.452,10,4:08:31,41.40028083,19.01100028
6.901,3.4505,10,4:08:32,41.40305861,19.00556627
6.903,3.4515,10,4:08:33,41.40583639,19.00013226
6.902,3.451,10,4:08:34,41.40861417,18.99469826
6.902,3.451,10,4:08:35,41.41139194,18.98926425
6.904,3.452,10,4:08:36,41.41416972,18.98383024
6.902,3.451,10,4:08:37,41.4169475,18.97839623
6.901,3.4505,10,4:08:38,41.41972528,18.97296223
6.903,3.4515,10,4:08:39,41.42250306,18.96752822
6.901,3.4505,10,4:08:40,41.42528083,18.96209421
6.901,3.4505,10,4:08:41,41.42805861,18.9566602
6.903,3.4515,10,4:08:42,41.43083639,18.95122619
6.9,3.45,10,4:08:43,41.43361417,18.94579219
6.902,3.451,10,4:08:44,41.43639194,18.94035818
6.901,3.4505,10,4:08:45,41.43916972,18.93492417
6.902,3.451,10,4:08:46,41.4419475,18.92949016
6.903,3.4515,10,4:08:47,41.44472528,18.92405616
6.899,3.4495,10,4:08:48,41.44750306,18.91862215
6.903,3.4515,10,4:08:49,41.45028083,18.91318814
6.899,3.4495,10,4:08:50,41.45305861,18.90775413
6.901,3.4505,10,4:08:51,41.45583639,18.90232013
6.902,3.451,10,4:08:52,41.45861417,18.89688612
6.898,3.449,10,4:08:53,41.46139194,18.89145211
6.903,3.4515,10,4:08:54,41.46416972,18.8860181
6.898,3.449,10,4:08:55,41.4669475,18.88058409
6.902,3.451,10,4:08:56,41.46972528,18.87515009
6.901,3.4505,10,4:08:57,41.47250306,18.86971608
6.898,3.449,10,4:08:58,41.47528083,18.86428207
6.902,3.451,10,4:08:59,41.47805861,18.85884806
6.898,3.449,10,4:09:00,41.48083639,18.85341406
6.9,3.45,10,4:09:01,41.48361417,18.84798005
6.902,3.451,10,4:09:02,41.48639194,18.84254604
6.898,3.449,10,4:09:03,41.48916972,18.83711203
6.899,3.4495,10,4:09:04,41.4919475,18.83167803
6.901,3.4505,10,4:09:05,41.49472528,18.82624402
6.898,3.449,10,4:09:06,41.49750306,18.82081001
6.9,3.45,10,4:09:07,41.50028083,18.815376
6.9,3.45,10,4:09:08,41.50305861,18.809942
6.898,3.449,10,4:09:09,41.50583639,18.80450799
6.9,3.45,10,4:09:10,41.50861417,18.79907398
6.898,3.449,10,4:09:11,41.51139194,18.79363997
6.899,3.4495,10,4:09:12,41.51416972,18.78820596
6.899,3.4495,10,4:09:13,41.5169475,18.78277196
6.898,3.449,10,4:09:14,41.51972528,18.77733795
6.9,3.45,10,4:09:15,41.52250306,18.77190394
6.898,3.449,10,4:09:16,41.52528083,18.76646993
6.899,3.4495,10,4:09:17,41.52805861,18.76103593
6.899,3.4495,10,4:09:18,41.53083639,18.75560192
6.898,3.449,10,4:09:19,41.53361417,18.75016791
6.898,3.449,10,4:09:20,41.53639194,18.7447339
6.897,3.4485,10,4:09:21,41.53916972,18.7392999
6.898,3.449,10,4:09:22,41.5419475,18.73386589
6.898,3.449,10,4:09:23,41.54472528,18.72843188
6.898,3.449,10,4:09:24,41.54750306,18.72299787
6.898,3.449,10,4:09:25,41.55028083,18.71756386
6.896,3.448,10,4:09:26,41.55305861,18.71212986
6.898,3.449,10,4:09:27,41.55583639,18.70669585
6.898,3.449,10,4:09:28,41.55861417,18.70126184
6.896,3.448,10,4:09:29,41.56139194,18.69582783
6.9,3.45,10,4:09:30,41.56416972,18.69039383
6.896,3.448,10,4:09:31,41.5669475,18.68495982
6.896,3.448,10,4:09:32,41.56972528,18.67952581
6.899,3.4495,10,4:09:33,41.57250306,18.6740918
6.894,3.447,10,4:09:34,41.57528083,18.6686578
6.897,3.4485,10,4:09:35,41.57805861,18.66322379
6.898,3.449,10,4:09:36,41.58083639,18.65778978
6.896,3.448,10,4:09:37,41.58361417,18.65235577
6.898,3.449,10,4:09:38,41.58639194,18.64692177
6.895,3.4475,10,4:09:39,41.58916972,18.64148776
6.896,3.448,10,4:09:40,41.5919475,18.63605375
6.896,3.448,10,4:09:41,41.59472528,18.63061974
6.895,3.4475,10,4:09:42,41.59750306,18.62518573
6.898,3.449,10,4:09:43,41.60028083,18.61975173
6.895,3.4475,10,4:09:44,41.60305861,18.61431772
6.896,3.448,10,4:09:45,41.60583639,18.60888371
6.896,3.448,10,4:09:46,41.60861417,18.6034497
6.894,3.447,10,4:09:47,41.61139194,18.5980157
6.896,3.448,10,4:09:48,41.61416972,18.59258169
6.894,3.447,10,4:09:49,41.6169475,18.58714768
6.894,3.447,10,4:09:50,41.61972528,18.58171367
6.898,3.449,10,4:09:51,41.62250306,18.57627967
6.894,3.447,10,4:09:52,41.62528083,18.57084566
6.894,3.447,10,4:09:53,41.62805861,18.56541165
6.894,3.447,10,4:09:54,41.63083639,18.55997764
6.896,3.448,10,4:09:55,41.63361417,18.55454363
6.894,3.447,10,4:09:56,41.63639194,18.54910963
6.893,3.4465,10,4:09:57,41.63916972,18.54367562
6.895,3.4475,10,4:09:58,41.6419475,18.53824161
6.893,3.4465,10,4:09:59,41.64472528,18.5328076
6.894,3.447,10,4:10:00,41.64750306,18.5273736
6.894,3.447,10,4:10:01,41.65028083,18.52193959
6.893,3.4465,10,4:10:02,41.65305861,18.51650558
6.894,3.447,10,4:10:03,41.65583639,18.51107157
6.894,3.447,10,4:10:04,41.65861417,18.50563757
6.894,3.447,10,4:10:05,41.66139194,18.50020356
6.892,3.446,10,4:10:06,41.66416972,18.49476955
6.894,3.447,10,4:10:07,41.6669475,18.48933554
6.893,3.4465,10,4:10:08,41.66972528,18.48390153
6.894,3.447,10,4:10:09,41.67250306,18.47846753
6.893,3.4465,10,4:10:10,41.67528083,18.47303352
6.892,3.446,10,4:10:11,41.67805861,18.46759951
6.894,3.447,10,4:10:12,41.68083639,18.4621655
6.893,3.4465,10,4:10:13,41.68361417,18.4567315
6.892,3.446,10,4:10:14,41.68639194,18.45129749
6.893,3.4465,10,4:10:15,41.68916972,18.44586348
6.893,3.4465,10,4:10:16,41.6919475,18.44042947
6.893,3.4465,10,4:10:17,41.69472528,18.43499547
6.893,3.4465,10,4:10:18,41.69750306,18.42956146
6.893,3.4465,10,4:10:19,41.70028083,18.42412745
6.892,3.446,10,4:10:20,41.70305861,18.41869344
6.892,3.446,10,4:10:21,41.70583639,18.41325944
6.894,3.447,10,4:10:22,41.70861417,18.40782543
6.893,3.4465,10,4:10:23,41.71139194,18.40239142
6.892,3.446,10,4:10:24,41.71416972,18.39695741
6.894,3.447,10,4:10:25,41.7169475,18.3915234
6.892,3.446,10,4:10:26,41.71972528,18.3860894
6.892,3.446,10,4:10:27,41.72250306,18.38065539
6.893,3.4465,10,4:10:28,41.72528083,18.37522138
6.892,3.446,10,4:10:29,41.72805861,18.36978737
6.893,3.4465,10,4:10:30,41.73083639,18.36435337
6.891,3.4455,10,4:10:31,41.73361417,18.35891936
6.892,3.446,10,4:10:32,41.73639194,18.35348535
6.89,3.445,10,4:10:33,41.73916972,18.34805134
6.892,3.446,10,4:10:34,41.7419475,18.34261734
6.892,3.446,10,4:10:35,41.74472528,18.33718333
6.892,3.446,10,4:10:36,41.74750306,18.33174932
6.891,3.4455,10,4:10:37,41.75028083,18.32631531
6.891,3.4455,10,4:10:38,41.75305861,18.3208813
6.892,3.446,10,4:10:39,41.75583639,18.3154473
6.89,3.445,10,4:10:40,41.75861417,18.31001329
6.892,3.446,10,4:10:41,41.76139194,18.30457928
6.892,3.446,10,4:10:42,41.76416972,18.29914527
6.891,3.4455,10,4:10:43,41.7669475,18.29371127
6.892,3.446,10,4:10:44,41.76972528,18.28827726
6.888,3.444,10,4:10:45,41.77250306,18.28284325
6.893,3.4465,10,4:10:46,41.77528083,18.27740924
6.89,3.445,10,4:10:47,41.77805861,18.27197524
6.89,3.445,10,4:10:48,41.78083639,18.26654123
6.892,3.446,10,4:10:49,41.78361417,18.26110722
6.89,3.445,10,4:10:50,41.78639194,18.25567321
6.89,3.445,10,4:10:51,41.78916972,18.25023921
6.891,3.4455,10,4:10:52,41.7919475,18.2448052
6.889,3.4445,10,4:10:53,41.79472528,18.23937119
6.89,3.445,10,4:10:54,41.79750306,18.23393718
6.888,3.444,10,4:10:55,41.80028083,18.22850317
6.89,3.445,10,4:10:56,41.80305861,18.22306917
6.888,3.444,10,4:10:57,41.80583639,18.21763516
6.888,3.444,10,4:10:58,41.80861417,18.21220115
6.89,3.445,10,4:10:59,41.81139194,18.20676714
6.89,3.445,10,4:11:00,41.81416972,18.20133314
6.888,3.444,10,4:11:01,41.8169475,18.19589913
6.89,3.445,10,4:11:02,41.81972528,18.19046512
6.888,3.444,10,4:11:03,41.82250306,18.18503111
6.889,3.4445,10,4:11:04,41.82528083,18.17959711
6.888,3.444,10,4:11:05,41.82805861,18.1741631
6.887,3.4435,10,4:11:06,41.83083639,18.16872909
6.889,3.4445,10,4:11:07,41.83361417,18.16329508
6.887,3.4435,10,4:11:08,41.83639194,18.15786107
6.888,3.444,10,4:11:09,41.83916972,18.15242707
6.888,3.444,10,4:11:10,41.8419475,18.14699306
6.888,3.444,10,4:11:11,41.84472528,18.14155905
6.888,3.444,10,4:11:12,41.84750306,18.13612504
6.887,3.4435,10,4:11:13,41.85028083,18.13069104
6.888,3.444,10,4:11:14,41.85305861,18.12525703
6.888,3.444,10,4:11:15,41.85583639,18.11982302
6.887,3.4435,10,4:11:16,41.85861417,18.11438901
6.888,3.444,10,4:11:17,41.86139194,18.10895501
6.886,3.443,10,4:11:18,41.86416972,18.103521
6.887,3.4435,10,4:11:19,41.8669475,18.09808699
6.887,3.4435,10,4:11:20,41.86972528,18.09265298
6.887,3.4435,10,4:11:21,41.87250306,18.08721897
6.886,3.443,10,4:11:22,41.87528083,18.08178497
6.887,3.4435,10,4:11:23,41.87805861,18.07635096
6.887,3.4435,10,4:11:24,41.88083639,18.07091695
6.886,3.443,10,4:11:25,41.88361417,18.06548294
6.888,3.444,10,4:11:26,41.88639194,18.06004894
6.887,3.4435,10,4:11:27,41.88916972,18.05461493
6.887,3.4435,10,4:11:28,41.8919475,18.04918092
6.887,3.4435,10,4:11:29,41.89472528,18.04374691
6.887,3.4435,10,4:11:30,41.89750306,18.03831291
6.886,3.443,10,4:11:31,41.90028083,18.0328789
6.887,3.4435,10,4:11:32,41.90305861,18.02744489
6.886,3.443,10,4:11:33,41.90583639,18.02201088
6.886,3.443,10,4:11:34,41.90861417,18.01657688
6.886,3.443,10,4:11:35,41.91139194,18.01114287
6.885,3.4425,10,4:11:36,41.91416972,18.00570886
6.886,3.443,10,4:11:37,41.9169475,18.00027485
6.885,3.4425,10,4:11:38,41.91972528,17.99484084
6.884,3.442,10,4:11:39,41.92250306,17.98940684
6.885,3.4425,10,4:11:40,41.92528083,17.98397283
6.887,3.4435,10,4:11:41,41.92805861,17.97853882
6.884,3.442,10,4:11:42,41.93083639,17.97310481
6.886,3.443,10,4:11:43,41.93361417,17.96767081
6.885,3.4425,10,4:11:44,41.93639194,17.9622368
6.885,3.4425,10,4:11:45,41.93916972,17.95680279
6.884,3.442,10,4:11:46,41.9419475,17.95136878
6.884,3.442,10,4:11:47,41.94472528,17.94593478
6.886,3.443,10,4:11:48,41.94750306,17.94050077
6.883,3.4415,10,4:11:49,41.95028083,17.93506676
6.886,3.443,10,4:11:50,41.95305861,17.92963275
6.884,3.442,10,4:11:51,41.95583639,17.92419874
6.884,3.442,10,4:11:52,41.95861417,17.91876474
6.885,3.4425,10,4:11:53,41.96139194,17.91333073
6.883,3.4415,10,4:11:54,41.96416972,17.90789672
6.884,3.442,10,4:11:55,41.9669475,17.90246271
6.884,3.442,10,4:11:56,41.96972528,17.89702871
6.882,3.441,10,4:11:57,41.97250306,17.8915947
6.886,3.443,10,4:11:58,41.97528083,17.88616069
6.883,3.4415,10,4:11:59,41.97805861,17.88072668
6.883,3.4415,10,4:12:00,41.98083639,17.87529268
6.885,3.4425,10,4:12:01,41.98361417,17.86985867
6.883,3.4415,10,4:12:02,41.98639194,17.86442466
6.883,3.4415,10,4:12:03,41.98916972,17.85899065
6.882,3.441,10,4:12:04,41.9919475,17.85355664
6.882,3.441,10,4:12:05,41.99472528,17.84812264
6.884,3.442,10,4:12:06,41.99750306,17.84268863
6.882,3.441,10,4:12:07,42.00028083,17.83725462
6.883,3.4415,10,4:12:08,42.00305861,17.83182061
6.884,3.442,10,4:12:09,42.00583639,17.82638661
6.881,3.4405,10,4:12:10,42.00861417,17.8209526
6.886,3.443,10,4:12:11,42.01139194,17.81551859
6.882,3.441,10,4:12:12,42.01416972,17.81008458
6.883,3.4415,10,4:12:13,42.0169475,17.80465058
6.882,3.441,10,4:12:14,42.01972528,17.79921657
6.882,3.441,10,4:12:15,42.02250306,17.79378256
6.882,3.441,10,4:12:16,42.02528083,17.78834855
6.881,3.4405,10,4:12:17,42.02805861,17.78291455
6.883,3.4415,10,4:12:18,42.03083639,17.77748054
6.882,3.441,10,4:12:19,42.03361417,17.77204653
6.881,3.4405,10,4:12:20,42.03639194,17.76661252
6.882,3.441,10,4:12:21,42.03916972,17.76117851
6.881,3.4405,10,4:12:22,42.0419475,17.75574451
6.882,3.441,10,4:12:23,42.04472528,17.7503105
6.881,3.4405,10,4:12:24,42.04750306,17.74487649
6.881,3.4405,10,4:12:25,42.05028083,17.73944248
6.883,3.4415,10,4:12:26,42.05305861,17.73400848
6.88,3.44,10,4:12:27,42.05583639,17.72857447
6.882,3.441,10,4:12:28,42.05861417,17.72314046
6.881,3.4405,10,4:12:29,42.06139194,17.71770645
6.88,3.44,10,4:12:30,42.06416972,17.71227245
6.881,3.4405,10,4:12:31,42.0669475,17.70683844
6.881,3.4405,10,4:12:32,42.06972528,17.70140443
6.88,3.44,10,4:12:33,42.07250306,17.69597042
6.881,3.4405,10,4:12:34,42.07528083,17.69053641
6.881,3.4405,10,4:12:35,42.07805861,17.68510241
6.881,3.4405,10,4:12:36,42.08083639,17.6796684
6.881,3.4405,10,4:12:37,42.08361417,17.67423439
6.88,3.44,10,4:12:38,42.08639194,17.66880038
6.879,3.4395,10,4:12:39,42.08916972,17.66336638
6.881,3.4405,10,4:12:40,42.0919475,17.65793237
6.879,3.4395,10,4:12:41,42.09472528,17.65249836
6.881,3.4405,10,4:12:42,42.09750306,17.64706435
6.88,3.44,10,4:12:43,42.10028083,17.64163035
6.879,3.4395,10,4:12:44,42.10305861,17.63619634
6.881,3.4405,10,4:12:45,42.10583639,17.63076233
6.876,3.438,10,4:12:46,42.10861417,17.62532832
6.881,3.4405,10,4:12:47,42.11139194,17.61989432
6.878,3.439,10,4:12:48,42.11416972,17.61446031
6.878,3.439,10,4:12:49,42.1169475,17.6090263
6.881,3.4405,10,4:12:50,42.11972528,17.60359229
